ORD-00302,2026-05-27 00:00:00.000,CUST-0022,Customer 022,Mandalay,Chanmyathazi,Office Supplies,Office Chair,2,233200,0.1,419760,330000,89760,Wave Money,Thiri,Completed
ORD-00303,2025-06-04 00:00:00.000,CUST-0243,Customer 243,Yangon,Tamwe,Accessories,USB Drive,2,34100,0,0,0,0,KBZ Pay,Aung Aung,Cancelled
ORD-00304,2026-08-24 00:00:00.000,CUST-0206,Customer 206,Bago,Bago,Office Supplies,Office Chair,5,222100,0,1110500,825000,285500,KBZ Pay,Aung Aung,Completed
ORD-00305,2025-10-01 00:00:00.000,CUST-0148,Customer 148,Shan,Taunggyi,Office Supplies,Mouse,2,28700,0.02,56252,30000,26252,Bank Transfer,Htet Htet,Completed
ORD-00306,2025-09-23 00:00:00.000,CUST-0068,Customer 068,Bago,Bago,Electronics,Smartphone,1,616200,0.1,554580,470000,84580,Bank Transfer,Thiri,Completed
ORD-00307,2025-09-13 00:00:00.000,CUST-0040,Customer 040,Mandalay,Chanmyathazi,Office Supplies,Office Chair,2,253000,0,506000,330000,176000,KBZ Pay,Thiri,Completed
ORD-00308,2026-02-09 00:00:00.000,CUST-0112,Customer 112,Bago,Pyay,Office Supplies,Mouse,2,26700,0.05,50730,30000,20730,Wave Money,May Zin,Completed
ORD-00309,2026-07-12 00:00:00.000,CUST-0040,Customer 040,Yangon,Yangon,Office Supplies,Keyboard,7,47700,0.05,317205,182000,135205,Wave Money,May Zin,Completed
ORD-00310,2025-07-08 00:00:00.000,CUST-0023,Customer 023,Naypyidaw,Naypyidaw,Furniture,Bookshelf,4,170000,0.1,612000,460000,152000,Credit Card,Thiri,Completed
ORD-00311,2026-08-04 00:00:00.000,CUST-0168,Customer 168,Yangon,Yangon,Furniture,Desk,5,305900,0.05,1453025,1050000,403025,KBZ Pay,May Zin,Completed
ORD-00312,2025-03-26 00:00:00.000,CUST-0239,Customer 239,Yangon,Tamwe,Accessories,Webcam,7,80800,0.02,554288,364000,190288,Credit Card,Aung Aung,Completed
ORD-00313,2025-12-09 00:00:00.000,CUST-0039,Customer 039,Mandalay,Amarapura,Electronics,Laptop,3,1204300,0,3612900,2850000,762900,Credit Card,Nandar,Completed
ORD-00314,2026-05-19 00:00:00.000,CUST-0009,Customer 009,Bago,Taungoo,Office Supplies,Printer,3,374800,0.08,1034448,840000,194448,KBZ Pay,Aung Aung,Completed
ORD-00315,2026-04-25 00:00:00.000,CUST-0065,Customer 065,Yangon,Yangon,Office Supplies,Office Chair,4,245100,0,980400,660000,320400,Cash,May Zin,Completed
ORD-00316,2026-07-17 00:00:00.000,CUST-0167,Customer 167,Yangon,Yangon,Office Supplies,Keyboard,7,46500,0.05,-309225,-182000,-127225,KBZ Pay,Thiri,Returned
ORD-00317,2025-11-09 00:00:00.000,CUST-0063,Customer 063,Yangon,Tamwe,Electronics,Laptop,5,1192700,0.08,5486420,4750000,736420,Cash,Aung Aung,Completed
ORD-00318,2025-03-17 00:00:00.000,CUST-0146,Customer 146,Naypyidaw,Naypyidaw,Accessories,USB Drive,1,31400,0,31400,18000,13400,Credit Card,Aung Aung,Completed
ORD-00319,2025-02-12 00:00:00.000,CUST-0134,Customer 134,Bago,Taungoo,Furniture,Bookshelf,2,178200,0.02,349272,230000,119272,Wave Money,Aung Aung,Completed
ORD-00320,2025-06-17 00:00:00.000,CUST-0204,Customer 204,Yangon,Yangon,Electronics,Headphones,6,89200,0.15,454920,330000,124920,Wave Money,Nandar,Completed
ORD-00321,2026-07-09 00:00:00.000,CUST-0114,Customer 114,Bago,Pyay,Electronics,Monitor,2,445000,0.08,818800,600000,218800,Wave Money,Nandar,Completed
ORD-00322,2026-08-18 00:00:00.000,CUST-0005,Customer 005,Naypyidaw,Naypyidaw,Office Supplies,Keyboard,5,43600,0.02,213640,130000,83640,Cash,Aung Aung,Completed
ORD-00323,2025-03-10 00:00:00.000,CUST-0033,Customer 033,Yangon,Tamwe,Office Supplies,Keyboard,1,46300,0.02,45374,26000,19374,Credit Card,Thiri,Completed
ORD-00324,2025-03-25 00:00:00.000,CUST-0063,Customer 063,Naypyidaw,Pyinmana,Electronics,Monitor,3,439200,0.05,0,0,0,KBZ Pay,Su Su,Cancelled
ORD-00325,2025-12-27 00:00:00.000,CUST-0197,Customer 197,Shan,Lashio,Office Supplies,Keyboard,1,42100,0.05,0,0,0,Cash,Su Su,Cancelled
ORD-00326,2026-04-19 00:00:00.000,CUST-0124,Customer 124,Mandalay,Mandalay,Electronics,Headphones,7,91400,0,639800,385000,254800,KBZ Pay,Nandar,Completed
ORD-00327,2026-08-09 00:00:00.000,CUST-0108,Customer 108,Naypyidaw,Zabuthiri,Office Supplies,Mouse,3,26100,0.15,66555,45000,21555,Credit Card,Min Min,Completed
ORD-00328,2026-08-19 00:00:00.000,CUST-0096,Customer 096,Yangon,Hlaing,Electronics,Smartphone,6,698400,0.02,4106592,2820000,1286592,Cash,Nandar,Completed
ORD-00329,2025-11-22 00:00:00.000,CUST-0079,Customer 079,Yangon,Mayangone,Electronics,Smartphone,5,616100,0,3080500,2350000,730500,Bank Transfer,Min Min,Completed
ORD-00330,2026-07-14 00:00:00.000,CUST-0007,Customer 007,Yangon,Mayangone,Office Supplies,Keyboard,6,46300,0.05,263910,156000,107910,Credit Card,Aung Aung,Completed
ORD-00331,2025-05-17 00:00:00.000,CUST-0074,Customer 074,Mandalay,Mandalay,Electronics,Laptop,5,1273400,0.08,5857640,4750000,1107640,Cash,Su Su,Completed
ORD-00332,2025-02-23 00:00:00.000,CUST-0155,Customer 155,Yangon,Mayangone,Furniture,Meeting Table,1,514500,0.02,504210,365000,139210,Cash,Su Su,Completed
ORD-00333,2025-09-05 00:00:00.000,CUST-0047,Customer 047,Yangon,Tamwe,Office Supplies,Keyboard,2,46500,0,93000,52000,41000,Credit Card,Nandar,Completed
ORD-00334,2026-07-29 00:00:00.000,CUST-0161,Customer 161,Yangon,Hlaing,Electronics,Headphones,2,88400,0.05,167960,110000,57960,KBZ Pay,Min Min,Completed
ORD-00335,2026-06-12 00:00:00.000,CUST-0202,Customer 202,Yangon,Mayangone,Electronics,Smartphone,6,637900,0.05,3636030,2820000,816030,Wave Money,Kyaw Kyaw,Completed
ORD-00336,2026-08-26 00:00:00.000,CUST-0028,Customer 028,Mandalay,Chanmyathazi,Furniture,Desk,1,295400,0.08,271768,210000,61768,Credit Card,Aung Aung,Completed
ORD-00337,2026-07-03 00:00:00.000,CUST-0114,Customer 114,Naypyidaw,Pyinmana,Office Supplies,Printer,2,364700,0.08,671048,560000,111048,Credit Card,Htet Htet,Completed
ORD-00338,2026-07-03 00:00:00.000,CUST-0107,Customer 107,Bago,Taungoo,Furniture,Bookshelf,3,182800,0,548400,345000,203400,Bank Transfer,Kyaw Kyaw,Completed
ORD-00339,2025-03-29 00:00:00.000,CUST-0240,Customer 240,Shan,Muse,Electronics,Monitor,6,387200,0.05,-2207040,-1800000,-407040,Bank Transfer,Thiri,Returned
ORD-00340,2025-01-21 00:00:00.000,CUST-0056,Customer 056,Naypyidaw,Pyinmana,Furniture,Meeting Table,3,545400,0,-1636200,-1095000,-541200,Wave Money,Su Su,Returned
ORD-00341,2026-06-19 00:00:00.000,CUST-0036,Customer 036,Yangon,Yangon,Office Supplies,Office Chair,1,252600,0,252600,165000,87600,Bank Transfer,Kyaw Kyaw,Completed
ORD-00342,2025-06-26 00:00:00.000,CUST-0118,Customer 118,Mandalay,Chanmyathazi,Electronics,Laptop,5,1330700,0,6653500,4750000,1903500,Cash,Thiri,Completed
ORD-00343,2026-03-02 00:00:00.000,CUST-0160,Customer 160,Shan,Muse,Office Supplies,Keyboard,1,41500,0.02,40670,26000,14670,Bank Transfer,Kyaw Kyaw,Completed
ORD-00344,2026-01-07 00:00:00.000,CUST-0158,Customer 158,Yangon,Tamwe,Office Supplies,Mouse,5,29000,0.08,133400,75000,58400,Cash,Aung Aung,Completed
ORD-00345,2025-08-23 00:00:00.000,CUST-0011,Customer 011,Naypyidaw,Pyinmana,Electronics,Smartphone,7,609000,0.02,4177740,3290000,887740,Credit Card,Kyaw Kyaw,Completed
ORD-00346,2025-09-04 00:00:00.000,CUST-0190,Customer 190,Yangon,Tamwe,Electronics,Monitor,6,450900,0.05,2570130,1800000,770130,Cash,Aung Aung,Completed
ORD-00347,2025-01-19 00:00:00.000,CUST-0176,Customer 176,Naypyidaw,Pyinmana,Furniture,Desk,2,301400,0.05,572660,420000,152660,Bank Transfer,May Zin,Completed
ORD-00348,2025-07-24 00:00:00.000,CUST-0026,Customer 026,Naypyidaw,Naypyidaw,Electronics,Laptop,7,1178600,0.08,7590184,6650000,940184,Bank Transfer,Aung Aung,Completed
ORD-00349,2026-03-27 00:00:00.000,CUST-0207,Customer 207,Yangon,Yangon,Accessories,USB Drive,1,32600,0.1,29340,18000,11340,Wave Money,Thiri,Completed
ORD-00350,2026-02-20 00:00:00.000,CUST-0179,Customer 179,Naypyidaw,Naypyidaw,Furniture,Desk,1,308300,0.1,277470,210000,67470,Credit Card,Kyaw Kyaw,Completed
ORD-00351,2025-07-18 00:00:00.000,CUST-0232,Customer 232,Mandalay,Chanmyathazi,Furniture,Desk,5,309200,0,1546000,1050000,496000,Cash,Su Su,Completed
ORD-00352,2026-03-11 00:00:00.000,CUST-0116,Customer 116,Yangon,Hlaing,Electronics,Smartphone,6,638500,0.05,0,0,0,Credit Card,Aung Aung,Cancelled
ORD-00353,2025-02-18 00:00:00.000,CUST-0083,Customer 083,Yangon,Hlaing,Office Supplies,Keyboard,7,43100,0.15,256445,182000,74445,Wave Money,Min Min,Completed
ORD-00354,2025-07-25 00:00:00.000,CUST-0158,Customer 158,Yangon,Tamwe,Furniture,Meeting Table,4,538500,0.08,1981680,1460000,521680,Wave Money,Min Min,Completed
ORD-00355,2025-03-03 00:00:00.000,CUST-0250,Customer 250,Bago,Bago,Electronics,Headphones,2,99100,0.05,188290,110000,78290,Cash,Su Su,Completed
ORD-00356,2026-01-03 00:00:00.000,CUST-0009,Customer 009,Naypyidaw,Pyinmana,Furniture,Desk,3,318500,0.05,907725,630000,277725,Credit Card,May Zin,Completed
ORD-00357,2025-08-08 00:00:00.000,CUST-0245,Customer 245,Yangon,Hlaing,Accessories,Laptop Bag,7,76200,0.08,-490728,-301000,-189728,Bank Transfer,Kyaw Kyaw,Returned
ORD-00358,2026-07-28 00:00:00.000,CUST-0187,Customer 187,Yangon,Hlaing,Office Supplies,Mouse,6,27500,0.05,156750,90000,66750,Bank Transfer,Su Su,Completed
ORD-00359,2025-10-27 00:00:00.000,CUST-0128,Customer 128,Naypyidaw,Naypyidaw,Office Supplies,Keyboard,4,44600,0.05,0,0,0,Cash,Kyaw Kyaw,Cancelled
ORD-00360,2026-05-20 00:00:00.000,CUST-0155,Customer 155,Yangon,Hlaing,Furniture,Desk,1,311400,0.08,286488,210000,76488,Bank Transfer,Htet Htet,Completed
ORD-00361,2026-08-09 00:00:00.000,CUST-0161,Customer 161,Naypyidaw,Pyinmana,Furniture,Meeting Table,7,494000,0,3458000,2555000,903000,Credit Card,Htet Htet,Completed
ORD-00362,2026-01-27 00:00:00.000,CUST-0176,Customer 176,Yangon,Tamwe,Electronics,Laptop,5,1327700,0.08,6107420,4750000,1357420,KBZ Pay,Kyaw Kyaw,Completed
ORD-00363,2025-08-05 00:00:00.000,CUST-0225,Customer 225,Shan,Muse,Office Supplies,Mouse,5,27700,0.08,127420,75000,52420,Wave Money,Kyaw Kyaw,Completed
ORD-00364,2026-07-04 00:00:00.000,CUST-0163,Customer 163,Yangon,Mayangone,Accessories,USB Drive,7,33500,0.08,215740,126000,89740,Wave Money,May Zin,Completed
ORD-00365,2026-02-04 00:00:00.000,CUST-0048,Customer 048,Mandalay,Mandalay,Accessories,Laptop Bag,3,79200,0.05,225720,129000,96720,Credit Card,Thiri,Completed
ORD-00366,2026-08-21 00:00:00.000,CUST-0003,Customer 003,Yangon,Hlaing,Accessories,USB Drive,4,29600,0.1,106560,72000,34560,Wave Money,Nandar,Completed
ORD-00367,2025-05-05 00:00:00.000,CUST-0020,Customer 020,Mandalay,Mandalay,Electronics,Laptop,7,1296600,0.08,8350104,6650000,1700104,Cash,Nandar,Completed
ORD-00368,2025-07-30 00:00:00.000,CUST-0050,Customer 050,Bago,Pyay,Accessories,Laptop Bag,4,75300,0,0,0,0,Credit Card,Htet Htet,Cancelled
ORD-00369,2025-04-23 00:00:00.000,CUST-0021,Customer 021,Mandalay,Amarapura,Office Supplies,Mouse,3,29500,0.02,-86730,-45000,-41730,Wave Money,Htet Htet,Returned
ORD-00370,2025-12-09 00:00:00.000,CUST-0143,Customer 143,Naypyidaw,Pyinmana,Accessories,Webcam,2,85700,0.08,157688,104000,53688,Cash,Nandar,Completed
ORD-00371,2026-02-10 00:00:00.000,CUST-0043,Customer 043,Mandalay,Chanmyathazi,Office Supplies,Keyboard,6,41800,0.08,230736,156000,74736,Wave Money,May Zin,Completed
ORD-00372,2025-10-23 00:00:00.000,CUST-0036,Customer 036,Bago,Taungoo,Accessories,Power Bank,2,88600,0,177200,116000,61200,KBZ Pay,Kyaw Kyaw,Completed
ORD-00373,2026-06-22 00:00:00.000,CUST-0183,Customer 183,Naypyidaw,Pyinmana,Electronics,Headphones,5,93800,0,469000,275000,194000,Credit Card,Nandar,Completed
ORD-00374,2026-06-03 00:00:00.000,CUST-0179,Customer 179,Mandalay,Chanmyathazi,Accessories,Power Bank,3,93400,0.02,274596,174000,100596,Wave Money,Htet Htet,Completed
ORD-00375,2025-08-22 00:00:00.000,CUST-0119,Customer 119,Naypyidaw,Pyinmana,Accessories,Power Bank,7,95000,0,665000,406000,259000,Bank Transfer,Htet Htet,Completed
ORD-00376,2025-03-05 00:00:00.000,CUST-0050,Customer 050,Shan,Taunggyi,Electronics,Monitor,2,391200,0,782400,600000,182400,Credit Card,Kyaw Kyaw,Completed
ORD-00377,2026-07-18 00:00:00.000,CUST-0094,Customer 094,Mandalay,Chanmyathazi,Accessories,USB Drive,4,30900,0.08,113712,72000,41712,Bank Transfer,Nandar,Completed
ORD-00378,2025-03-01 00:00:00.000,CUST-0031,Customer 031,Bago,Bago,Office Supplies,Printer,4,362400,0.08,1333632,1120000,213632,KBZ Pay,May Zin,Completed
ORD-00379,2025-01-11 00:00:00.000,CUST-0190,Customer 190,Mandalay,Amarapura,Electronics,Smartphone,2,650600,0,1301200,940000,361200,Credit Card,May Zin,Completed
ORD-00380,2025-05-25 00:00:00.000,CUST-0089,Customer 089,Mandalay,Chanmyathazi,Electronics,Laptop,7,1161400,0.05,7723310,6650000,1073310,Bank Transfer,Nandar,Completed
ORD-00381,2026-06-14 00:00:00.000,CUST-0040,Customer 040,Naypyidaw,Naypyidaw,Accessories,Laptop Bag,7,75500,0.1,0,0,0,Cash,Htet Htet,Cancelled
ORD-00382,2025-08-06 00:00:00.000,CUST-0227,Customer 227,Yangon,Hlaing,Office Supplies,Printer,7,383600,0.08,2470384,1960000,510384,Cash,Nandar,Completed
ORD-00383,2025-01-18 00:00:00.000,CUST-0077,Customer 077,Yangon,Tamwe,Office Supplies,Printer,6,404500,0.1,2184300,1680000,504300,Wave Money,Aung Aung,Completed
ORD-00384,2025-07-07 00:00:00.000,CUST-0053,Customer 053,Mandalay,Chanmyathazi,Office Supplies,Office Chair,7,256600,0.08,1652504,1155000,497504,Credit Card,Kyaw Kyaw,Completed
ORD-00385,2026-03-27 00:00:00.000,CUST-0006,Customer 006,Yangon,Yangon,Office Supplies,Office Chair,6,244000,0.05,1390800,990000,400800,Cash,Kyaw Kyaw,Completed
ORD-00386,2026-06-28 00:00:00.000,CUST-0089,Customer 089,Bago,Pyay,Accessories,Power Bank,1,93300,0.05,88635,58000,30635,Credit Card,May Zin,Completed
ORD-00387,2025-10-14 00:00:00.000,CUST-0020,Customer 020,Yangon,Hlaing,Office Supplies,Mouse,6,29100,0.05,165870,90000,75870,Cash,Htet Htet,Completed
ORD-00388,2025-12-03 00:00:00.000,CUST-0218,Customer 218,Yangon,Yangon,Office Supplies,Printer,1,367500,0.02,-360150,-280000,-80150,Wave Money,May Zin,Returned
ORD-00389,2025-08-17 00:00:00.000,CUST-0096,Customer 096,Mandalay,Mandalay,Furniture,Meeting Table,2,541700,0.05,1029230,730000,299230,Bank Transfer,Su Su,Completed
ORD-00390,2025-08-26 00:00:00.000,CUST-0180,Customer 180,Bago,Bago,Furniture,Bookshelf,5,166900,0.05,792775,575000,217775,Cash,Su Su,Completed
ORD-00391,2025-12-30 00:00:00.000,CUST-0227,Customer 227,Mandalay,Chanmyathazi,Office Supplies,Keyboard,1,47500,0.1,0,0,0,Credit Card,Min Min,Cancelled
ORD-00392,2025-04-08 00:00:00.000,CUST-0065,Customer 065,Yangon,Mayangone,Electronics,Laptop,5,1172300,0.05,5568425,4750000,818425,Credit Card,Min Min,Completed
ORD-00393,2025-08-20 00:00:00.000,CUST-0168,Customer 168,Yangon,Tamwe,Furniture,Meeting Table,7,542700,0.02,3722922,2555000,1167922,Bank Transfer,May Zin,Completed
ORD-00394,2026-07-22 00:00:00.000,CUST-0088,Customer 088,Yangon,Hlaing,Electronics,Laptop,3,1254900,0.08,3463524,2850000,613524,Wave Money,Aung Aung,Completed
ORD-00395,2025-05-29 00:00:00.000,CUST-0194,Customer 194,Shan,Muse,Electronics,Monitor,4,426500,0.08,1569520,1200000,369520,Credit Card,Kyaw Kyaw,Completed
ORD-00396,2025-04-29 00:00:00.000,CUST-0228,Customer 228,Mandalay,Amarapura,Electronics,Monitor,4,451100,0,1804400,1200000,604400,Cash,May Zin,Completed
ORD-00397,2026-05-09 00:00:00.000,CUST-0191,Customer 191,Bago,Pyay,Electronics,Headphones,3,100300,0,0,0,0,Cash,Htet Htet,Cancelled
ORD-00398,2026-04-17 00:00:00.000,CUST-0025,Customer 025,Yangon,Mayangone,Electronics,Monitor,1,402500,0.08,370300,300000,70300,Bank Transfer,May Zin,Completed
ORD-00399,2026-08-02 00:00:00.000,CUST-0195,Customer 195,Yangon,Hlaing,Electronics,Laptop,2,1279500,0.02,2507820,1900000,607820,Bank Transfer,Su Su,Completed
ORD-00400,2025-10-10 00:00:00.000,CUST-0084,Customer 084,Yangon,Tamwe,Office Supplies,Printer,5,364800,0.08,1678080,1400000,278080,KBZ Pay,Htet Htet,Completed
ORD-00401,2026-04-16 00:00:00.000,CUST-0084,Customer 084,Yangon,Mayangone,Furniture,Desk,6,294700,0,1768200,1260000,508200,Cash,Aung Aung,Completed
ORD-00402,2026-04-14 00:00:00.000,CUST-0021,Customer 021,Naypyidaw,Naypyidaw,Electronics,Laptop,7,1340000,0,9380000,6650000,2730000,Cash,Nandar,Completed
ORD-00403,2025-03-11 00:00:00.000,CUST-0040,Customer 040,Shan,Muse,Electronics,Monitor,2,393500,0.1,708300,600000,108300,Wave Money,Su Su,Completed
ORD-00404,2025-05-18 00:00:00.000,CUST-0056,Customer 056,Yangon,Yangon,Electronics,Monitor,5,438800,0,2194000,1500000,694000,Bank Transfer,Min Min,Completed
ORD-00405,2025-08-25 00:00:00.000,CUST-0108,Customer 108,Mandalay,Mandalay,Electronics,Headphones,2,98600,0,197200,110000,87200,Credit Card,Htet Htet,Completed
ORD-00406,2026-08-25 00:00:00.000,CUST-0213,Customer 213,Bago,Pyay,Office Supplies,Printer,6,375400,0.08,2072208,1680000,392208,KBZ Pay,Nandar,Completed
ORD-00407,2026-05-10 00:00:00.000,CUST-0249,Customer 249,Yangon,Tamwe,Electronics,Headphones,1,94400,0.02,92512,55000,37512,Cash,May Zin,Completed
ORD-00408,2026-05-05 00:00:00.000,CUST-0017,Customer 017,Yangon,Yangon,Furniture,Bookshelf,6,191400,0.08,1056528,690000,366528,Cash,Kyaw Kyaw,Completed
ORD-00409,2026-08-25 00:00:00.000,CUST-0143,Customer 143,Yangon,Hlaing,Office Supplies,Keyboard,5,47500,0.02,232750,130000,102750,Bank Transfer,Kyaw Kyaw,Completed
ORD-00410,2026-05-24 00:00:00.000,CUST-0162,Customer 162,Yangon,Yangon,Electronics,Headphones,3,87700,0.08,242052,165000,77052,Cash,Su Su,Completed
ORD-00411,2025-01-05 00:00:00.000,CUST-0135,Customer 135,Yangon,Hlaing,Electronics,Headphones,2,102200,0.05,194180,110000,84180,Bank Transfer,Nandar,Completed
ORD-00412,2026-07-10 00:00:00.000,CUST-0160,Customer 160,Yangon,Tamwe,Furniture,Meeting Table,4,536100,0.05,2037180,1460000,577180,Wave Money,Su Su,Completed
ORD-00413,2026-03-08 00:00:00.000,CUST-0198,Customer 198,Yangon,Mayangone,Office Supplies,Printer,7,365100,0,2555700,1960000,595700,Bank Transfer,Su Su,Completed
ORD-00414,2025-05-08 00:00:00.000,CUST-0028,Customer 028,Naypyidaw,Pyinmana,Office Supplies,Office Chair,3,221900,0.1,599130,495000,104130,KBZ Pay,Nandar,Completed
ORD-00415,2025-08-25 00:00:00.000,CUST-0115,Customer 115,Naypyidaw,Pyinmana,Electronics,Headphones,7,98500,0.15,586075,385000,201075,Credit Card,May Zin,Completed
ORD-00416,2025-05-05 00:00:00.000,CUST-0171,Customer 171,Naypyidaw,Pyinmana,Electronics,Smartphone,2,602500,0.08,1108600,940000,168600,KBZ Pay,Kyaw Kyaw,Completed
ORD-00417,2025-06-22 00:00:00.000,CUST-0146,Customer 146,Naypyidaw,Zabuthiri,Office Supplies,Keyboard,5,44500,0.02,-218050,-130000,-88050,KBZ Pay,May Zin,Returned
ORD-00418,2026-02-28 00:00:00.000,CUST-0043,Customer 043,Mandalay,Mandalay,Electronics,Headphones,6,92300,0,553800,330000,223800,Wave Money,Aung Aung,Completed
ORD-00419,2025-04-06 00:00:00.000,CUST-0205,Customer 205,Shan,Taunggyi,Furniture,Desk,6,325900,0.05,1857630,1260000,597630,Wave Money,Min Min,Completed
ORD-00420,2026-05-30 00:00:00.000,CUST-0175,Customer 175,Shan,Muse,Office Supplies,Keyboard,1,43600,0,43600,26000,17600,Bank Transfer,Thiri,Completed
ORD-00421,2025-02-16 00:00:00.000,CUST-0249,Customer 249,Mandalay,Chanmyathazi,Office Supplies,Office Chair,2,227400,0.05,432060,330000,102060,KBZ Pay,Kyaw Kyaw,Completed
ORD-00422,2025-11-10 00:00:00.000,CUST-0085,Customer 085,Yangon,Tamwe,Electronics,Smartphone,3,660700,0,1982100,1410000,572100,Wave Money,Thiri,Completed
ORD-00423,2025-08-02 00:00:00.000,CUST-0016,Customer 016,Shan,Muse,Electronics,Smartphone,2,694400,0.05,1319360,940000,379360,Wave Money,Aung Aung,Completed
ORD-00424,2026-06-14 00:00:00.000,CUST-0188,Customer 188,Bago,Pyay,Office Supplies,Keyboard,1,47100,0.02,46158,26000,20158,Credit Card,Thiri,Completed
ORD-00425,2026-04-19 00:00:00.000,CUST-0012,Customer 012,Yangon,Tamwe,Office Supplies,Office Chair,7,225900,0.05,1502235,1155000,347235,Credit Card,Thiri,Completed
ORD-00426,2026-07-09 00:00:00.000,CUST-0175,Customer 175,Bago,Bago,Electronics,Headphones,5,88700,0,443500,275000,168500,Bank Transfer,Htet Htet,Completed
ORD-00427,2026-02-04 00:00:00.000,CUST-0019,Customer 019,Yangon,Tamwe,Electronics,Headphones,5,94100,0.02,461090,275000,186090,Credit Card,Thiri,Completed
ORD-00428,2025-01-21 00:00:00.000,CUST-0197,Customer 197,Bago,Pyay,Accessories,USB Drive,4,33200,0.02,130144,72000,58144,KBZ Pay,Kyaw Kyaw,Completed
ORD-00429,2025-01-30 00:00:00.000,CUST-0073,Customer 073,Yangon,Tamwe,Furniture,Meeting Table,6,559600,0.02,3290448,2190000,1100448,Credit Card,May Zin,Completed
ORD-00430,2026-07-04 00:00:00.000,CUST-0165,Customer 165,Yangon,Tamwe,Furniture,Desk,4,290400,0,1161600,840000,321600,Wave Money,Kyaw Kyaw,Completed
ORD-00431,2025-10-27 00:00:00.000,CUST-0185,Customer 185,Yangon,Hlaing,Office Supplies,Mouse,7,26300,0,184100,105000,79100,Wave Money,Thiri,Completed
ORD-00432,2025-07-08 00:00:00.000,CUST-0096,Customer 096,Naypyidaw,Pyinmana,Office Supplies,Keyboard,3,44400,0.05,126540,78000,48540,Cash,Nandar,Completed
ORD-00433,2025-01-16 00:00:00.000,CUST-0140,Customer 140,Yangon,Yangon,Office Supplies,Office Chair,1,225800,0,225800,165000,60800,KBZ Pay,May Zin,Completed
ORD-00434,2025-08-13 00:00:00.000,CUST-0154,Customer 154,Mandalay,Mandalay,Furniture,Desk,2,324500,0.05,616550,420000,196550,Wave Money,Min Min,Completed
ORD-00435,2025-10-23 00:00:00.000,CUST-0060,Customer 060,Yangon,Tamwe,Furniture,Meeting Table,2,552400,0.15,939080,730000,209080,KBZ Pay,Kyaw Kyaw,Completed
ORD-00436,2025-01-30 00:00:00.000,CUST-0118,Customer 118,Yangon,Mayangone,Furniture,Desk,2,319500,0.02,626220,420000,206220,Cash,Su Su,Completed
ORD-00437,2025-10-30 00:00:00.000,CUST-0089,Customer 089,Yangon,Mayangone,Electronics,Laptop,4,1290300,0,0,0,0,KBZ Pay,Su Su,Cancelled
ORD-00438,2025-01-12 00:00:00.000,CUST-0179,Customer 179,Yangon,Mayangone,Electronics,Smartphone,1,624900,0,624900,470000,154900,Cash,Htet Htet,Completed
ORD-00439,2026-02-12 00:00:00.000,CUST-0103,Customer 103,Mandalay,Amarapura,Furniture,Bookshelf,2,167100,0.1,300780,230000,70780,Bank Transfer,Nandar,Completed
ORD-00440,2025-05-08 00:00:00.000,CUST-0184,Customer 184,Bago,Taungoo,Electronics,Headphones,5,91900,0.05,436525,275000,161525,Credit Card,Aung Aung,Completed
ORD-00441,2025-04-06 00:00:00.000,CUST-0206,Customer 206,Naypyidaw,Zabuthiri,Office Supplies,Mouse,5,27000,0,135000,75000,60000,Wave Money,May Zin,Completed
ORD-00442,2026-01-31 00:00:00.000,CUST-0098,Customer 098,Yangon,Yangon,Furniture,Desk,7,291500,0.08,-1877260,-1470000,-407260,Credit Card,Thiri,Returned
ORD-00443,2025-04-19 00:00:00.000,CUST-0220,Customer 220,Shan,Muse,Furniture,Meeting Table,6,488200,0,2929200,2190000,739200,Cash,Min Min,Completed
ORD-00444,2025-04-20 00:00:00.000,CUST-0095,Customer 095,Yangon,Tamwe,Furniture,Desk,3,326100,0.1,880470,630000,250470,Cash,Kyaw Kyaw,Completed
ORD-00445,2026-05-23 00:00:00.000,CUST-0157,Customer 157,Yangon,Mayangone,Electronics,Headphones,4,88900,0,0,0,0,Wave Money,Kyaw Kyaw,Cancelled
ORD-00446,2026-06-12 00:00:00.000,CUST-0070,Customer 070,Shan,Lashio,Office Supplies,Mouse,2,27900,0.02,54684,30000,24684,Credit Card,Nandar,Completed
ORD-00447,2025-01-29 00:00:00.000,CUST-0167,Customer 167,Naypyidaw,Naypyidaw,Office Supplies,Mouse,5,28400,0.08,130640,75000,55640,Cash,Htet Htet,Completed
ORD-00448,2025-08-31 00:00:00.000,CUST-0109,Customer 109,Mandalay,Amarapura,Electronics,Monitor,5,431700,0.08,1985820,1500000,485820,Bank Transfer,Kyaw Kyaw,Completed
ORD-00449,2025-02-12 00:00:00.000,CUST-0184,Customer 184,Yangon,Mayangone,Office Supplies,Keyboard,3,44800,0.05,127680,78000,49680,Credit Card,Min Min,Completed
ORD-00450,2026-07-05 00:00:00.000,CUST-0019,Customer 019,Shan,Muse,Office Supplies,Keyboard,3,46000,0.08,126960,78000,48960,Wave Money,Nandar,Completed
ORD-00451,2026-01-04 00:00:00.000,CUST-0068,Customer 068,Mandalay,Mandalay,Accessories,Power Bank,3,84800,0.1,228960,174000,54960,Bank Transfer,Aung Aung,Completed
